waypoint_index,solution_index,j1_deg,j2_deg,j3_deg,j4_deg,j5_deg,j6_deg,cf1,cf4,cf6,cfx,is_selected
26,1,138.96613767344942,-70.01842283202753,-4.445204845934589,61.847062901448844,-26.58626454314552,3.486997805323067,1,0,0,3,0
26,2,-41.03386232655058,-44.936061450953694,6.550221575022391,151.9987960938433,57.1906696301514,78.66280831706261,-1,1,0,6,1
26,3,-41.03386232655058,-44.936061450953694,6.550221575022391,-28.001203906156693,-57.1906696301514,-101.33719168293739,-1,-1,-2,7,0
27,0,139.18827073209192,-70.07873203056938,-4.47219303330456,-118.21125130902334,26.63736464800541,-176.8842011331189,1,-2,-2,2,0
27,1,139.18827073209192,-70.07873203056938,-4.47219303330456,61.78874869097666,-26.63736464800541,3.1157988668811205,1,0,0,3,0
27,2,-40.81172926790807,-44.86909877298849,6.577192121355237,151.94998601603416,57.15819059731473,78.26331189340254,-1,1,0,6,1
27,3,-40.81172926790807,-44.86909877298849,6.577192121355237,-28.050013983965858,-57.15819059731473,-101.73668810659746,-1,-1,-2,7,0
28,0,139.40798641569708,-70.13894269604948,-4.4996896885928725,-118.26843873605004,26.68715452330496,-177.25438748961483,1,-2,-2,2,0
28,1,139.40798641569708,-70.13894269604948,-4.4996896885928725,61.73156126394996,-26.68715452330496,2.74561251038517,1,0,0,3,0
28,2,-40.59201358430292,-44.80163922906618,6.603843350973401,151.90248203132194,57.12626347374572,77.86526114294732,-1,1,0,6,1
28,3,-40.59201358430292,-44.80163922906618,6.603843350973401,-28.09751796867808,-57.12626347374572,-102.13473885705268,-1,-1,-2,7,0
29,0,139.62531200912917,-70.19905118306701,-4.527692975370266,-118.32450887975779,26.735648952164404,-177.62357395902671,1,-2,-2,2,0
29,1,139.62531200912917,-70.19905118306701,-4.527692975370266,61.67549112024221,-26.735648952164404,2.376426040973292,1,0,0,3,0
29,2,-40.37468799087083,-44.733687048816854,6.630174040771678,151.85626708563706,57.09488487670527,77.4686414126604,-1,1,0,6,1
29,3,-40.37468799087083,-44.733687048816854,6.630174040771678,-28.143732914362932,-57.09488487670527,-102.53135858733961,-1,-1,-2,7,0
